transaction_id,date,amount,currency,sender_account_id,sender_name,receiver_account_id,receiver_name,description,transaction_type
424743D1-EAE,1999-04-14,438137.4,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Equipment lease payment,wire_transfer
2405977E-F31,1999-04-14,1212536.07,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Transmission tariff payment,wire_transfer
483C6970-7F7,1999-04-15,509731.29,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
D383B4EA-B4F,1999-04-16,92944.81,USD,ACC-ENR-001,Enron Corp,ACC-SPE-006,Talon LLC,Equity contribution,wire_transfer
AD68D960-8B6,1999-04-17,587169.47,USD,ACC-ENR-001,Enron Corp,ACC-SPE-006,Talon LLC,Investment management fee,wire_transfer
4414DBD7-15D,1999-04-17,1280654.82,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Fuel supply agreement,wire_transfer
2FD2F39B-0B7,1999-04-17,1883739.26,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
0FEE2816-D4E,1999-04-17,945910.6,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
1FC0D2F1-24B,1999-04-17,1021603.65,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
201F4D8C-F32,1999-04-18,717611.87,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Pipeline maintenance services,wire_transfer
C063FCFD-5DB,1999-04-18,1147356.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Energy trading settlement,wire_transfer
74DD55D2-B06,1999-04-19,1598215.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,IT infrastructure services,wire_transfer
17449B27-8C8,1999-04-19,1706485.31,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Gas supply contract payment,wire_transfer
FE04AE96-C0D,1999-04-20,807407.81,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Energy trading settlement,wire_transfer
DEE177D3-ACC,1999-04-20,1006577.77,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
6ABB3FC0-2E1,1999-04-20,1218562.08,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Pipeline maintenance services,wire_transfer
2411D73F-C1D,1999-04-21,1507010.3,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
7E4533E5-DAC,1999-04-21,828093.53,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
734479C4-009,1999-04-21,327921.59,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
589EDF3A-989,1999-04-21,692029.55,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Capacity reservation charge,wire_transfer
3045810B-776,1999-04-22,850699.74,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
AFD8C114-557,1999-04-22,261900.09,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Natural gas procurement,wire_transfer
DCE57A19-0D2,1999-04-22,1345246.04,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
B3E92043-13E,1999-04-22,79270.77,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
9D791C93-4F9,1999-04-23,1850009.23,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Equipment lease payment,wire_transfer
236BAE63-6CF,1999-04-23,100380.55,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Gas supply contract payment,wire_transfer
5C308AE7-5B0,1999-04-23,1244705.87,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Natural gas procurement,wire_transfer
F122DE16-528,1999-04-24,870910.39,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
2387CE38-C91,1999-04-24,1605100.35,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Balancing charge adjustment,wire_transfer
35042A65-776,1999-04-25,764735.4,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
54C22F21-B90,1999-04-25,87989.82,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
00D5C33E-CEF,1999-04-25,540388.73,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
9F674FC1-830,1999-04-25,1688657.14,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
D12B0F96-BFA,1999-04-26,442365.73,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
F4F32D7E-2EE,1999-04-26,359357.97,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Quarterly service fee,wire_transfer
BBF943EF-AA1,1999-04-26,60291.56,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Quarterly service fee,wire_transfer
31753DC4-E41,1999-04-27,1039414.24,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Interconnection fee,wire_transfer
F0FFC2C2-760,1999-04-27,627711.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,IT infrastructure services,wire_transfer
358D3F4B-CF8,1999-04-28,556365.17,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
75B4CF58-91B,1999-04-29,1273609.69,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Capacity reservation charge,wire_transfer
641C5FA2-2D9,1999-04-29,1265755.22,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Gas supply contract payment,wire_transfer
91F2FA29-3FE,1999-04-29,1462617.17,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
AAB4B69B-4BB,1999-04-30,44914.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Energy trading settlement,wire_transfer
5C3FE506-D03,1999-04-30,1922635.44,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Equipment lease payment,wire_transfer
F6CB45C8-0C9,1999-05-01,234982.55,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
96A78C1F-BD6,1999-05-01,981749.48,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
889663B4-145,1999-05-01,24309.77,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
142344AE-53D,1999-05-02,75257.5,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
046897AD-179,1999-05-03,678423.76,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Equipment lease payment,wire_transfer
AC77AB8C-7AC,1999-05-03,191889.09,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
683C16E3-A4B,1999-05-03,1516919.03,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
6B514910-536,1999-05-04,771770.01,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Equipment lease payment,wire_transfer
B2F50EFA-DEB,1999-05-04,37448.92,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Interconnection fee,wire_transfer
31316E18-55B,1999-05-04,1980162.21,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Power purchase agreement,wire_transfer
846EC748-F6C,1999-05-05,776246.87,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,IT infrastructure services,wire_transfer
B2DECE98-2C6,1999-05-05,1937731.64,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
85EE5D69-56F,1999-05-07,165424.42,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
128A4CDE-C22,1999-05-09,1412423.88,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Power purchase agreement,wire_transfer
417F29FC-554,1999-05-10,1267154.34,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
4E5B2C60-168,1999-05-10,1273332.69,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
C7C70006-EC8,1999-05-11,100126.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Natural gas procurement,wire_transfer
2640DC5F-3BD,1999-05-11,917807.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Fuel supply agreement,wire_transfer
A85142AB-87C,1999-05-13,1571483.79,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
695867EE-D16,1999-05-13,1745161.81,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
E005BD1D-8AE,1999-05-15,742610.25,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
9FB2DC1D-BCC,1999-05-15,1189138.02,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
24E5B269-22B,1999-05-16,228880.36,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,IT infrastructure services,wire_transfer
F5A2C880-54D,1999-05-16,1077416.44,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Equipment lease payment,wire_transfer
B80F5CCD-197,1999-05-16,1612041.14,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Quarterly service fee,wire_transfer
EC9992C1-D10,1999-05-17,1531789.53,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Power purchase agreement,wire_transfer
6E8178E1-5B5,1999-05-18,1669875.16,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Pipeline maintenance services,wire_transfer
D3145067-577,1999-05-18,91339.93,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Natural gas procurement,wire_transfer
1E5D8898-72C,1999-05-19,1383133.95,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Equipment lease payment,wire_transfer
811261CF-45A,1999-05-19,537772.76,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,IT infrastructure services,wire_transfer
9169C2C3-F7E,1999-05-21,1619529.21,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Energy trading settlement,wire_transfer
5AFE6999-CFF,1999-05-23,802947.3,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Interconnection fee,wire_transfer
E1279FD4-B44,1999-05-23,982340.51,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Regulatory compliance fee,wire_transfer
AEE772A8-7CA,1999-05-23,360586.26,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
933DE5A4-C81,1999-05-24,1634614.86,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Interconnection fee,wire_transfer
B137DDEA-E4E,1999-05-24,813786.38,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
4656092E-963,1999-05-24,419725.67,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Transmission tariff payment,wire_transfer
2CD1770C-AB4,1999-05-26,234359.89,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Natural gas procurement,wire_transfer
46506BBA-C35,1999-05-26,1811785.83,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
C6259F6A-698,1999-05-26,622543.54,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
9A5E9998-62E,1999-05-27,1853945.78,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,IT infrastructure services,wire_transfer
71A2298B-47D,1999-05-27,1147558.77,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
0FFE8278-7A0,1999-05-28,1668374.86,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
9A0A5160-8D5,1999-05-28,306417.72,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
38AAABFE-8E0,1999-05-29,1694496.97,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
B7B8D496-438,1999-05-30,101965.3,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
BC489D65-900,1999-05-31,985635.02,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
C7E464DB-556,1999-06-01,1540637.46,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
EA525712-888,1999-06-01,1433320.42,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
4256D384-AFE,1999-06-02,642934.86,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Quarterly service fee,wire_transfer
55C9ED7C-92D,1999-06-03,322543.62,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Energy trading settlement,wire_transfer
D6B8ED8B-983,1999-06-04,930629.86,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
1A78C83A-873,1999-06-04,314210.88,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
6FD70079-D71,1999-06-05,367335.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,IT infrastructure services,wire_transfer
19113956-442,1999-06-05,514138.12,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Capacity reservation charge,wire_transfer
5DC70971-D2B,1999-06-06,533836.95,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
E661B81B-B3B,1999-06-06,1247713.86,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Capacity reservation charge,wire_transfer
46C22AF8-657,1999-06-07,590411.55,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
C4F13025-646,1999-06-07,1898158.82,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Power purchase agreement,wire_transfer
BA34E450-2B7,1999-06-07,847993.66,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,IT infrastructure services,wire_transfer
8ECD23D3-72C,1999-06-07,137105.26,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
FB7B7C90-142,1999-06-08,1080881.59,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
2B09C663-224,1999-06-08,805598.51,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
13969EF0-F51,1999-06-09,736940.59,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
FDBC00EA-98B,1999-06-09,1471257.67,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
F56ADFEB-DF0,1999-06-09,1265019.07,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
5E6A6090-D03,1999-06-09,878077.0,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Fuel supply agreement,wire_transfer
0B7B76B1-716,1999-06-10,631756.9,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
6014B597-9BD,1999-06-10,596090.46,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Interconnection fee,wire_transfer
BA0A8E3E-C02,1999-06-11,517441.33,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Transmission tariff payment,wire_transfer
A11A41CF-787,1999-06-11,486510.1,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Pipeline maintenance services,wire_transfer
2776B48F-FBD,1999-06-12,177100.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Interconnection fee,wire_transfer
7390228E-9D1,1999-06-13,1881470.3,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
E763BB46-AB7,1999-06-14,323291.13,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
CF2F57A8-A82,1999-06-15,1726163.95,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Transmission tariff payment,wire_transfer
53FFF074-D8F,1999-06-15,476642.22,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Energy trading settlement,wire_transfer
36ECA423-399,1999-06-16,91976.66,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
369BEE62-E3A,1999-06-16,474781.72,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,IT infrastructure services,wire_transfer
D14FF831-183,1999-06-17,323245.7,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
D2D5777A-35F,1999-06-17,1426164.44,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
618C36A6-65A,1999-06-19,740972.88,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Pipeline maintenance services,wire_transfer
AF41FEDB-ED4,1999-06-20,62466.18,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Pipeline maintenance services,wire_transfer
A1036FF9-A54,1999-06-21,516490.88,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
66AD74BB-4C2,1999-06-22,516513.19,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Equipment lease payment,wire_transfer
231EA88D-EAB,1999-06-22,750757.09,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
8A707207-BC9,1999-06-23,630158.37,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Gas supply contract payment,wire_transfer
CCB48ECA-B30,1999-06-24,1126478.27,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Quarterly service fee,wire_transfer
BF81A1EB-F80,1999-06-24,1197343.23,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Equipment lease payment,wire_transfer
C3F44B38-594,1999-06-24,1624172.73,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
D5A5BF3F-10C,1999-06-25,1169977.12,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
198BD077-91E,1999-06-25,838969.51,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
DFF537B8-602,1999-06-26,287739.7,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
25C1036F-E4A,1999-06-27,1376266.68,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
33F79311-EB8,1999-06-27,1422581.63,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Transmission tariff payment,wire_transfer
F17CF42B-DE8,1999-06-28,1377234.14,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
A961AE0D-74A,1999-06-28,176343.21,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
2EBEB5F5-4DC,1999-06-28,904967.36,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Transmission tariff payment,wire_transfer
AA065EE8-E40,1999-06-29,1677648.73,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Gas supply contract payment,wire_transfer
6284093C-350,1999-06-29,1795378.88,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
B37D81E4-CD4,1999-06-29,1227986.95,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Transmission tariff payment,wire_transfer
96175311-9A2,1999-06-30,1437225.52,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
DCD3DB83-CDC,1999-06-30,948620.63,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
EB825CEE-E6E,1999-06-30,984258.41,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
8743E591-224,1999-07-01,165686.86,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
8A70765A-6C9,1999-07-02,306475.36,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
4DEFB1FB-2AB,1999-07-02,240223.03,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,IT infrastructure services,wire_transfer
F7D7B5B6-0CC,1999-07-02,960623.48,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Balancing charge adjustment,wire_transfer
8E07BC3B-D64,1999-07-02,667901.2,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Pipeline maintenance services,wire_transfer
D62A855F-175,1999-07-02,546145.76,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Quarterly service fee,wire_transfer
C4671C41-C9F,1999-07-02,1507399.88,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
91D83C65-A5B,1999-07-03,1555776.08,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Pipeline maintenance services,wire_transfer
82E92291-9FD,1999-07-03,1295336.86,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
77C2AC74-E5E,1999-07-03,349161.7,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
2DDA3196-5F4,1999-07-04,162694.69,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
06149938-4F1,1999-07-04,1341353.64,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Interconnection fee,wire_transfer
B0F081CE-846,1999-07-04,1476481.82,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Natural gas procurement,wire_transfer
797E48CE-3FC,1999-07-05,807223.45,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
4A653EC1-A22,1999-07-05,377715.83,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Energy trading settlement,wire_transfer
C69718FF-79B,1999-07-06,1929494.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Fuel supply agreement,wire_transfer
